counter_type,data_type,is_key,schema,variable
Counter,Int64,No,port,%pkt-reassembled%
Counter,Int64,No,port,%frag-tokernel%
Gauge,Int64,No,port,%util-rx-curr%
Gauge,Int64,No,port,%util-tx-curr%
Gauge,Int64,No,port,%util-rx-5min%
Gauge,Int64,No,port,%util-tx-5min%
Gauge,Int64,No,port,%util-rx-15min%
Gauge,Int64,No,port,%util-tx-15min%
Gauge,Int64,No,port,%port-5peak-rx-util%
Gauge,Int64,No,port,%port-5peak-tx-util%
Gauge,Int64,No,port,%port-15peak-rx-util%
Gauge,Int64,No,port,%port-15peak-tx-util%
Gauge,Float,No,port,%util-rxpkts-curr%
Gauge,Float,No,port,%util-txpkts-curr%
Gauge,Float,No,port,%util-rxpkts-5min%
Gauge,Float,No,port,%util-txpkts-5min%
Gauge,Float,No,port,%util-rxpkts-15min%
Gauge,Float,No,port,%util-txpkts-15min%
Gauge,Float,No,port,%util-txdrops-curr%
Gauge,Float,No,port,%util-txdrops-5min%
Gauge,Float,No,port,%util-txdrops-15min%
Counter,Int32,No,system,%sess-ttlarrived%
Counter,Int32,No,system,%sess-ttlrejected%
Gauge,Int32,No,system,%sess-ttlconnected%
Counter,Int32,No,system,%sess-ttlfailed%
Counter,Int32,No,system,%sess-ttldisconn%
Counter,Int64,No,system,%sess-ttlhandoff%
Counter,Int64,No,system,%sess-ttlrenewal%
Counter,Int64,No,system,%sess-ttlcallop%
Counter,Int32,No,system,%sess-ttlauthsucc%
Counter,Int32,No,system,%sess-ttlauthfail%
Gauge,Int32,No,system,%sess-curaaaactive%
Gauge,Int32,No,system,%sess-curaaadeleting%
Gauge,Int32,No,system,%sess-curaaaacctpending%
Gauge,Int32,No,system,%sess-curaaaacctitemsused%
Gauge,Int32,No,system,%sess-curaaaacctitemsmax%
Gauge,Int32,No,system,%sess-curaaabuffused%
Counter,Int32,No,system,%sess-curaaabuffmax%
Counter,Int32,No,system,%sess-ttlaaacancauth%
Counter,Int32,No,system,%sess-ttlaaaacctpurged%
Counter,Int32,No,system,%sess-ttlradacctpurged%
Counter,Int32,No,system,%sess-ttllcpup%
Counter,Int32,No,system,%sess-ttlipcpup%
Counter,Int32,No,system,%sess-ttlsrcviol%
Counter,Int32,No,system,%sess-ttlkeepfail%
Counter,Int32,No,system,%sess-ttlemptyfwd%
Counter,Int32,No,system,%sess-ttlemptyrev%
Counter,Int32,No,system,%sess-ttlproxydns-redirect%
Counter,Int32,No,system,%sess-ttlproxydns-passthru%
Counter,Int32,No,system,%sess-ttlproxydns-drop%
Gauge,Int32,No,system,%sess-curttlcalls%
Gauge,Int32,No,system,%sess-curnonanchorconn%
Gauge,Int32,No,system,%sess-curauthonlyconn%
Gauge,Int32,No,system,%sess-cursipconn%
Gauge,Int32,No,system,%sess-curmipconn%
Gauge,Int32,No,system,%sess-gtp-connecting%
Gauge,Int32,No,system,%sess-gtp-connected%
Gauge,Int32,No,system,%sess-curpmipconnecting%
Gauge,Int32,No,system,%sess-curpmipconn%
Gauge,Int32,No,system,%sess-curepdgreauth%
Gauge,Int32,No,system,%sess-curhaipsecconn%
Gauge,Int32,No,system,%sess-curl2tplacconn%
Gauge,Int32,No,system,%sess-curpdptypeipconn%
Gauge,Int32,No,system,%sess-curpdptypepppconn%
Gauge,Int32,No,system,%sess-curbcmcsconn%
Gauge,Int32,No,system,%sess-curactcall%
Gauge,Int32,No,system,%sess-curdormcall%
Gauge,Int32,No,system,%sess-curalwayson%
Gauge,Int32,No,system,%sess-curarrived%
Gauge,Int32,No,system,%sess-curlcpnegot%
Gauge,Int32,No,system,%sess-curlcpup%
Gauge,Int32,No,system,%sess-curauth%
Gauge,Int32,No,system,%sess-curbcmcsauth%
Gauge,Int32,No,system,%sess-curauthed%
Gauge,Int32,No,system,%sess-curdhcppending%
Gauge,Int32,No,system,%sess-curl2tplacconnecting%
Gauge,Int32,No,system,%sess-curipcpup%
Gauge,Int32,No,system,%sess-curimsauthorizing%
Gauge,Int32,No,system,%sess-curimsauthorized%
Gauge,Int32,No,system,%sess-curmmeattached%
Gauge,Int32,No,system,%sess-curdisc%
Counter,Int32,No,system,%sess-ttlprepaid%
Gauge,Int32,No,system,%sess-curprepaid%
Counter,Int32,No,system,%sess-ttlonlineauthreq%
Counter,Int32,No,system,%sess-ttlonlineauthsucc%
Counter,Int32,No,system,%sess-ttlonlineauthfail%
Counter,Int32,No,system,%sess-ttlonlineprepaiderr%
Counter,Int32,No,system,%sess-ttlprepaidinitautherr%
Counter,Int32,No,system,%sess-ttlcrprpattempt%
Counter,Int32,No,system,%sess-ttlcrprpsuccess%
Counter,Int32,No,system,%sess-ttlrpcrpattempt%
Counter,Int32,No,system,%sess-ttlrpcrpsuccess%
Counter,Int32,No,system,%sess-ttlinterasngwattempt%
Counter,Int32,No,system,%sess-ttlinterasngwsuccess%
Counter,Int32,No,system,%sess-ttlintraasngwattempt%
Counter,Int32,No,system,%sess-ttlintraasngwsuccess%
Counter,Int32,No,system,%sess-curr-proxy-mip-conn%
Counter,Int32,No,system,%sess-curr-epdg-reauth%
Counter,Int64,No,system,%sess-rxpkt-16%
Counter,Int64,No,system,%sess-txpkt-16%
Counter,Int64,No,system,%sess-rxpkt-64%
Counter,Int64,No,system,%sess-txpkt-64%
Counter,Int64,No,system,%sess-rxpkt-127%
Counter,Int64,No,system,%sess-txpkt-127%
Counter,Int64,No,system,%sess-rxpkt-255%
Counter,Int64,No,system,%sess-txpkt-255%
Counter,Int64,No,system,%sess-rxpkt-511%
Counter,Int64,No,system,%sess-txpkt-511%
Counter,Int64,No,system,%sess-rxpkt-1023%
Counter,Int64,No,system,%sess-txpkt-1023%
Counter,Int64,No,system,%sess-rxpkt-2047%
Counter,Int64,No,system,%sess-txpkt-2047%
Counter,Int64,No,system,%sess-rxpkt-4095%
Counter,Int64,No,system,%sess-txpkt-4095%
Counter,Int64,No,system,%sess-rxpkt-4500%
Counter,Int64,No,system,%sess-txpkt-4500%
Counter,Int64,No,system,%sess-rxpkt-over4500%
Counter,Int64,No,system,%sess-txpkt-over4500%
Counter,Int64,No,system,%sess-txbytes%
Counter,Int64,No,system,%sess-rxbytes%
Counter,Int64,No,system,%sess-txpackets%
Counter,Int64,No,system,%sess-rxpackets%
Counter,Int32,No,system,%sess-ttlconnected-1xrtt%
Counter,Int64,No,system,%sess-txbytes-1xrtt%
Counter,Int64,No,system,%sess-rxbytes-1xrtt%
Counter,Int64,No,system,%sess-txpackets-1xrtt%
Counter,Int64,No,system,%sess-rxpackets-1xrtt%
Counter,Int32,No,system,%sess-ttlconnected-evdorev0%
Counter,Int64,No,system,%sess-txbytes-evdorev0%
Counter,Int64,No,system,%sess-rxbytes-evdorev0%
Counter,Int64,No,system,%sess-txpackets-evdorev0%
Counter,Int64,No,system,%sess-rxpackets-evdorev0%
Counter,Int32,No,system,%sess-ttlconnected-evdoreva%
Counter,Int64,No,system,%sess-txbytes-evdoreva%
Counter,Int64,No,system,%sess-rxbytes-evdoreva%
Counter,Int64,No,system,%sess-txpackets-evdoreva%
Counter,Int64,No,system,%sess-rxpackets-evdoreva%
Counter,Int64,No,system,%sess-txpackets-umts%
Counter,Int64,No,system,%sess-txbytes-umts%
Counter,Int64,No,system,%sess-rxpackets-umts%
Counter,Int64,No,system,%sess-rxbytes-umts%
Counter,Int64,No,system,%sess-txpackets-gprs%
Counter,Int64,No,system,%sess-txbytes-gprs%
Counter,Int64,No,system,%sess-rxpackets-gprs%
Counter,Int64,No,system,%sess-rxbytes-gprs%
Counter,Int64,No,system,%sess-txpackets-lte%
Counter,Int64,No,system,%sess-txbytes-lte%
Counter,Int64,No,system,%sess-rxpackets-lte%
Counter,Int64,No,system,%sess-rxbytes-lte%
Counter,Int64,No,system,%sess-txpackets-ehrpd%
Counter,Int64,No,system,%sess-txbytes-ehrpd%
Counter,Int64,No,system,%sess-rxpackets-ehrpd%
Counter,Int64,No,system,%sess-rxbytes-ehrpd%
Counter,Int64,No,system,%sess-txpackets-wireless-lan%
Counter,Int64,No,system,%sess-txbytes-wireless-lan%
Counter,Int64,No,system,%sess-rxpackets-wireless-lan%
Counter,Int64,No,system,%sess-rxbytes-wireless-lan%
Gauge,Int32,No,system,%sess-total-sessions-1xrtt%
Counter,Int32,No,system,%sess-num-calls-arrived-1xrtt%
Counter,Int32,No,system,%sess-num-calls-disconnected-1xrtt%
Gauge,Int32,No,system,%sess-total-sessions-evdorev0%
Counter,Int32,No,system,%sess-num-calls-arrived-evdorev0%
Counter,Int32,No,system,%sess-num-calls-disconnected-evdorev0%
Gauge,Int32,No,system,%sess-total-sessions-evdoreva%
Counter,Int32,No,system,%sess-num-calls-arrived-evdoreva%
Counter,Int32,No,system,%sess-num-calls-disconnected-evdoreva%
Gauge,Int32,No,system,%sess-total-sessions-evdora%
Counter,Int32,No,system,%sess-num-calls-arrived-evdora%
Counter,Int32,No,system,%sess-num-calls-disconnected-evdora%
Gauge,Int32,No,system,%sess-total-sessions-umts%
Counter,Int32,No,system,%sess-num-calls-arrived-umts%
Counter,Int32,No,system,%sess-ttlconnected-umts%
Counter,Int32,No,system,%sess-num-calls-disconnected-umts%
Counter,Int32,No,system,%sess-num-calls-rejected-umts%
Counter,Int32,No,system,%sess-num-calls-failed-umts%
Counter,Int32,No,system,%sess-num-handoffs-umts%
Counter,Int32,No,system,%sess-num-renewals-umts%
Counter,Int32,No,system,%sess-num-callops-umts%
Gauge,Int32,No,system,%sess-total-sessions-gprs%
Counter,Int32,No,system,%sess-num-calls-arrived-gprs%
Counter,Int32,No,system,%sess-ttlconnected-gprs%
Counter,Int32,No,system,%sess-num-calls-disconnected-gprs%
Counter,Int32,No,system,%sess-num-calls-rejected-gprs%
Counter,Int32,No,system,%sess-num-calls-failed-gprs%
Counter,Int32,No,system,%sess-num-handoffs-gprs%
Counter,Int32,No,system,%sess-num-renewals-gprs%
Counter,Int32,No,system,%sess-num-callops-gprs%
Counter,Int32,No,system,%sess-total-sessions-ehrpd%
Counter,Int32,No,system,%sess-num-calls-arrived-ehrpd%
Counter,Int32,No,system,%sess-ttlconnected-ehrpd%
Counter,Int32,No,system,%sess-num-calls-disconnected-ehrpd%
Counter,Int32,No,system,%sess-num-calls-rejected-ehrpd%
Counter,Int32,No,system,%sess-num-calls-failed-ehrpd%
Counter,Int32,No,system,%sess-num-handoffs-ehrpd%
Counter,Int32,No,system,%sess-num-renewals-ehrpd%
Counter,Int32,No,system,%sess-num-callops-ehrpd%
Gauge,Int32,No,system,%sess-total-sessions-lte%
Counter,Int32,No,system,%sess-num-calls-arrived-lte%
Counter,Int32,No,system,%sess-ttlconnected-lte%
Counter,Int32,No,system,%sess-num-calls-disconnected-lte%
Counter,Int32,No,system,%sess-num-calls-rejected-lte%
Counter,Int32,No,system,%sess-num-calls-failed-lte%
Counter,Int32,No,system,%sess-num-handoffs-lte%
Counter,Int32,No,system,%sess-num-renewals-lte%
Counter,Int32,No,system,%sess-num-callops-lte%
Gauge,Int32,No,system,%sess-total-sessions-wireless-lan%
Counter,Int32,No,system,%sess-num-calls-arrived-wireless-lan%
Counter,Int32,No,system,%sess-ttlconnected-wireless-lan%
Counter,Int32,No,system,%sess-num-calls-disconnected-wireless-lan%
Counter,Int32,No,system,%sess-num-calls-rejected-wireless-lan%
Counter,Int32,No,system,%sess-num-calls-failed-wireless-lan%
Counter,Int32,No,system,%sess-num-handoffs-wireless-lan%
Counter,Int32,No,system,%sess-num-renewals-wireless-lan%
Counter,Int32,No,system,%sess-num-callops-wireless-lan%
Counter,Int32,No,system,%sess-num-calls-arrived-3g-ha%
Counter,Int32,No,system,%sess-ttlconnected-3g-ha%
Counter,Int32,No,system,%sess-num-calls-disconnected-3g-ha%
Counter,Int32,No,system,%sess-num-calls-rejected-3g-ha%
Counter,Int32,No,system,%sess-num-calls-failed-3g-ha%
Counter,Int32,No,system,%sess-num-handoffs-3g-ha%
Counter,Int32,No,system,%sess-num-renewals-3g-ha%
Counter,Int32,No,system,%sess-num-callops-3g-ha%
Counter,Int64,No,system,%sess-siptxbytes%
Counter,Int64,No,system,%sess-siprxbytes%
Counter,Int64,No,system,%sess-miptxbytes%
Counter,Int64,No,system,%sess-miprxbytes%
Counter,Int32,No,system,%sess-calldur-1min%
Counter,Int32,No,system,%sess-calldur-2min%
Counter,Int32,No,system,%sess-calldur-5min%
Counter,Int32,No,system,%sess-calldur-15min%
Counter,Int32,No,system,%sess-calldur-1hour%
Counter,Int32,No,system,%sess-calldur-4hour%
Counter,Int32,No,system,%sess-calldur-12hour%
Counter,Int32,No,system,%sess-calldur-24hour%
Counter,Int32,No,system,%sess-calldur-over24hour%
Counter,Int32,No,system,%sess-setuptime-100ms%
Counter,Int32,No,system,%sess-setuptime-200ms%
Counter,Int32,No,system,%sess-setuptime-300ms%
Counter,Int32,No,system,%sess-setuptime-400ms%
Counter,Int32,No,system,%sess-setuptime-500ms%
Counter,Int32,No,system,%sess-setuptime-600ms%
Counter,Int32,No,system,%sess-setuptime-700ms%
Counter,Int32,No,system,%sess-setuptime-800ms%
Counter,Int32,No,system,%sess-setuptime-900ms%
Counter,Int32,No,system,%sess-setuptime-1sec%
Counter,Int32,No,system,%sess-setuptime-2sec%
Counter,Int32,No,system,%sess-setuptime-3sec%
Counter,Int32,No,system,%sess-setuptime-4sec%
Counter,Int32,No,system,%sess-setuptime-6sec%
Counter,Int32,No,system,%sess-setuptime-8sec%
Counter,Int32,No,system,%sess-setuptime-10sec%
Counter,Int32,No,system,%sess-setuptime-12sec%
Counter,Int32,No,system,%sess-setuptime-14sec%
Counter,Int32,No,system,%sess-setuptime-16sec%
Counter,Int32,No,system,%sess-setuptime-over16sec%
Counter,Int32,No,system,%sess-setuptime-18sec%
Counter,Int32,No,system,%sess-setuptime-over18sec%
Gauge,Int32,No,system,%sess-henbgw-totueactive%
Gauge,Int32,No,system,%ggsn-ttlsgsnconn%
Gauge,Int32,No,system,%ggsn-cursgsnact%
Counter,Int32,No,system,%flow-ttlestab%
Counter,Int32,No,system,%flow-ttldisconn%
Gauge,Int32,No,system,%flow-curdynamic%
Gauge,Int32,No,system,%pdsn-activdata%
Gauge,Int32,No,system,%hsgw-activdata%
Gauge,Int32,No,system,%ha-activedata%
Gauge,Int32,No,system,%mme-activedata%
Gauge,Int32,No,system,%pgw-activedata%
Gauge,Int32,No,system,%sgw-activedata%
Gauge,Int32,No,system,%saegw-activedata%
Gauge,Int32,No,system,%ipsg-activedata%
Counter,Int64,No,system,%nat-alloc-pilot-packet-sent%
Counter,Int64,No,system,%nat-de-alloc-pilot-packet-sent%
Counter,Int64,No,system,%non-nat-alloc-pilot-packet-sent%
Counter,Int64,No,system,%non-nat-de-alloc-pilot-packet-sent%
Counter,Int64,No,system,%rat-change-user-info-pilot-packet-sent%
Counter,Int64,No,system,%rat-change-nat-info-pilot-packet-sent%
Counter,Int32,No,system,%aaa-ttlreq%
Gauge,Int32,No,system,%aaa-curreq%
Counter,Int32,No,system,%aaa-ttlauthreq%
Gauge,Int32,No,system,%aaa-curauthreq%
Counter,Int32,No,system,%aaa-ttlauthprobe%
Gauge,Int32,No,system,%aaa-curauthprobe%
Counter,Int32,No,system,%aaa-ttlauthkeepalive%
Gauge,Int32,No,system,%aaa-curauthkeepalive%
Counter,Int32,No,system,%aaa-ttlacctreq%
Gauge,Int32,No,system,%aaa-curacctreq%
Counter,Int32,No,system,%aaa-ttlacctkeepalive%
Gauge,Int32,No,system,%aaa-curacctkeepalive%
Counter,Int32,No,system,%aaa-ttlauthsucc%
Counter,Int32,No,system,%aaa-ttlauthfail%
Counter,Int32,No,system,%aaa-ttlauthpurged%
Counter,Int32,No,system,%aaa-ttlauthcancelled%
Counter,Int32,No,system,%aaa-ttlauthkeepalivesuccess%
Counter,Int32,No,system,%aaa-ttlauthkeepalivefailure%
Counter,Int32,No,system,%aaa-ttlauthkeepalivepurged%
Counter,Int32,No,system,%aaa-ttlauthdmuchal%
Gauge,Int32,No,system,%aaa-curallocreq%
Gauge,Int32,No,system,%aaa-curmaxreq%
Counter,Int32,No,system,%aaa-ttldiamauthreq%
Gauge,Int32,No,system,%aaa-curdiamauthreq%
Counter,Int32,No,system,%aaa-ttldiamauthreqretried%
Counter,Int32,No,system,%aaa-ttldiamauthreqdrop%
Counter,Int32,No,system,%aaa-ttlradauthreq%
Gauge,Int32,No,system,%aaa-curradauthreq%
Counter,Int32,No,system,%aaa-ttlradauthreqretried%
Counter,Int32,No,system,%aaa-ttlradauthrspdrop%
Counter,Int32,No,system,%aaa-ttllclauthreq%
Gauge,Int32,No,system,%aaa-curlclauthreq%
Counter,Int32,No,system,%aaa-ttlpseudoauthreq%
Gauge,Int32,No,system,%aaa-curpseudoauthreq%
Counter,Int32,No,system,%aaa-ttlauthnulluser%
Counter,Int32,No,system,%aaa-ttlacctsucc%
Counter,Int32,No,system,%aaa-ttlacctpurged%
Counter,Int32,No,system,%aaa-ttlacctcancelled%
Counter,Int32,No,system,%aaa-ttlacctkeepalivesuccess%
Counter,Int32,No,system,%aaa-ttlacctkeepalivetimeout%
Counter,Int32,No,system,%aaa-ttlacctkeepalivepurged%
Counter,Int32,No,system,%aaa-ttlradacctreq%
Counter,Int32,No,system,%aaa-ttlradacctcancelled%
Counter,Int32,No,system,%aaa-ttlradacctpurged%
Counter,Int32,No,system,%aaa-ttlradacctreqretried%
Counter,Int32,No,system,%aaa-ttlradacctrspdropped%
Counter,Int32,No,system,%aaa-ttlmgrpurgedrequests%
Counter,Int32,No,system,%diamauth-msg-mareq%
Counter,Int32,No,system,%diamauth-msg-maans%
Counter,Int32,No,system,%diamauth-msg-marretry%
Counter,Int32,No,system,%diamauth-msg-maatimeout%
Counter,Int32,No,system,%diamauth-msg-maadropped%
Counter,Int32,No,system,%diamauth-msg-sareq%
Counter,Int32,No,system,%diamauth-msg-saans%
Counter,Int32,No,system,%diamauth-msg-sarretry%
Counter,Int32,No,system,%diamauth-msg-saatimeout%
Counter,Int32,No,system,%diamauth-msg-saadropped%
Counter,Int32,No,system,%diamauth-msg-uareq%
Counter,Int32,No,system,%diamauth-msg-uaans%
Counter,Int32,No,system,%diamauth-msg-uarretry%
Counter,Int32,No,system,%diamauth-msg-uaatimeout%
Counter,Int32,No,system,%diamauth-msg-uaadropped%
Counter,Int32,No,system,%diamauth-msg-lireq%
Counter,Int32,No,system,%diamauth-msg-lians%
Counter,Int32,No,system,%diamauth-msg-lirretry%
Counter,Int32,No,system,%diamauth-msg-liatimeout%
Counter,Int32,No,system,%diamauth-msg-liadropped%
Counter,Int32,No,system,%diamauth-msg-rtreq%
Counter,Int32,No,system,%diamauth-msg-rtans%
Counter,Int32,No,system,%diamauth-msg-rtrreject%
Counter,Int32,No,system,%diamauth-msg-ppreq%
Counter,Int32,No,system,%diamauth-msg-ppans%
Counter,Int32,No,system,%diamauth-msg-pprreject%
Counter,Int32,No,system,%diamauth-msg-dereq%
Counter,Int32,No,system,%diamauth-msg-deans%
Counter,Int32,No,system,%diamauth-msg-deaaccept%
Counter,Int32,No,system,%diamauth-msg-deareject%
Counter,Int32,No,system,%diamauth-msg-derretry%
Counter,Int32,No,system,%diamauth-msg-deatimeout%
Counter,Int32,No,system,%diamauth-msg-deadropped%
Counter,Int32,No,system,%diamauth-msg-asr%
Counter,Int32,No,system,%diamauth-msg-asa%
Counter,Int32,No,system,%diamauth-msg-rar%
Counter,Int32,No,system,%diamauth-msg-raa%
Counter,Int32,No,system,%diamauth-msg-str%
Counter,Int32,No,system,%diamauth-msg-sta%
Counter,Int32,No,system,%diamauth-msg-strretry%
Counter,Int32,No,system,%diamauth-demsgerr-proto%
Counter,Int32,No,system,%diamauth-demsgerr-badans%
Counter,Int32,No,system,%diamauth-demsgerr-unksessreq%
Counter,Int32,No,system,%diamauth-demsgerr-badreq%
Counter,Int32,No,system,%diamauth-demsgerr-reqtmo%
Counter,Int32,No,system,%diamauth-demsgerr-parse%
Counter,Int32,No,system,%diamauth-demsgerr-reqretry%
Counter,Int32,No,system,%diamauth-strterm-logout%
Counter,Int32,No,system,%diamauth-strterm-noserv%
Counter,Int32,No,system,%diamauth-strterm-badans%
Counter,Int32,No,system,%diamauth-strterm-admin%
Counter,Int32,No,system,%diamauth-strterm-linkbroken%
Counter,Int32,No,system,%diamauth-strterm-authexp%
Counter,Int32,No,system,%diamauth-strterm-usermoved%
Counter,Int32,No,system,%diamauth-strterm-sesstmo%
Counter,Int32,No,system,%diamauth-strterm-userreq%
Counter,Int32,No,system,%diamauth-strterm-lostcarrier%
Counter,Int32,No,system,%diamauth-strterm-lostsvc%
Counter,Int32,No,system,%diamauth-strterm-idletmo%
Counter,Int32,No,system,%diamauth-strterm-nastmo%
Counter,Int32,No,system,%diamauth-strterm-adminreset%
Counter,Int32,No,system,%diamauth-strterm-adminreboot%
Counter,Int32,No,system,%diamauth-strterm-port%
Counter,Int32,No,system,%diamauth-strterm-naserr%
Counter,Int32,No,system,%diamauth-strterm-nasreq%
Counter,Int32,No,system,%diamauth-strterm-nasreboot%
Counter,Int32,No,system,%diamauth-strterm-portunneed%
Counter,Int32,No,system,%diamauth-strterm-portpreempt%
Counter,Int32,No,system,%diamauth-strterm-portsusp%
Counter,Int32,No,system,%diamauth-strterm-svcunavail%
Counter,Int32,No,system,%diamauth-strterm-cback%
Counter,Int32,No,system,%diamauth-strterm-user%
Counter,Int32,No,system,%diamauth-strterm-hostreq%
Counter,Int32,No,system,%diamacct-msg-acreq%
Counter,Int32,No,system,%diamacct-msg-acans%
Counter,Int32,No,system,%diamacct-msg-acrstart%
Counter,Int32,No,system,%diamacct-msg-acastart%
Counter,Int32,No,system,%diamacct-msg-acrstartretry%
Counter,Int32,No,system,%diamacct-msg-acastartreqtmo%
Counter,Int32,No,system,%diamacct-msg-acastartrestmo%
Counter,Int32,No,system,%diamacct-msg-acrinterim%
Counter,Int32,No,system,%diamacct-msg-acainterim%
Counter,Int32,No,system,%diamacct-msg-acrinterimretry%
Counter,Int32,No,system,%diamacct-msg-acainterimreqtmo%
Counter,Int32,No,system,%diamacct-msg-acainterimrestmo%
Counter,Int32,No,system,%diamacct-msg-acrevent%
Counter,Int32,No,system,%diamacct-msg-acaevent%
Counter,Int32,No,system,%diamacct-msg-acrstop%
Counter,Int32,No,system,%diamacct-msg-acastop%
Counter,Int32,No,system,%diamacct-msg-acrstopretry%
Counter,Int32,No,system,%diamacct-msg-acastopreqtmo%
Counter,Int32,No,system,%diamacct-msg-acastoprestmo%
Counter,Int32,No,system,%diamacct-msg-acadropped%
Counter,Int32,No,system,%diamacct-acmsgerr-proto%
Counter,Int32,No,system,%diamacct-acmsgerr-badans%
Counter,Int32,No,system,%diamacct-acmsgerr-unksessreq%
Counter,Int32,No,system,%diamacct-acmsgerr-reqtmo%
Counter,Int32,No,system,%diamacct-acmsgerr-parse%
Counter,Int32,No,system,%diamacct-acmsgerr-reqretry%
Counter,Int32,No,system,%a11-ttlarrived%
Counter,Int32,No,system,%a11-ttlrejected%
Counter,Int32,No,system,%a11-ttldemult%
Counter,Int32,No,system,%a11-ttldereg%
Gauge,Int32,No,system,%a11-curactive%
Counter,Int32,No,system,%fa-ttlarrived%
Counter,Int32,No,system,%fa-ttlrejected%
Counter,Int32,No,system,%fa-ttldemult%
Counter,Int32,No,system,%fa-ttldereg%
Gauge,Int32,No,system,%fa-curactive%
Counter,Int32,No,system,%ha-ttlarrived%
Counter,Int32,No,system,%ha-ttlrejected%
Counter,Int32,No,system,%ha-ttldemult%
Counter,Int32,No,system,%ha-ttldereg%
Gauge,Int32,No,system,%ha-curactive%
Gauge,Int32,No,system,%pdif-cursess%
Gauge,Int32,No,system,%pdif-curactive%
Gauge,Int32,No,system,%pdif-curdormant%
Counter,Int32,No,system,%pdif-ttlsetup%
Gauge,Int32,No,system,%pdif-curchildsa%
Gauge,Int32,No,system,%sess-15peak-curactcall%
Gauge,Int32,No,system,%sess-15peak-curttlcall%
Gauge,Int32,No,system,%sess-cursipactive%
Gauge,Int32,No,system,%sess-15peak-cursipactive%
Gauge,Int32,No,system,%sess-curmipactive%
Gauge,Int32,No,system,%sess-15peak-curmipactive%
Gauge,Int32,No,system,%a11-15peak-curactive%
Gauge,Int32,No,system,%crp-curactive%
Gauge,Int32,No,system,%crp-15peak-curactive%
Gauge,Int32,No,system,%fa-15peak-curactive%
Gauge,Int32,No,system,%ha-15peak-curactive%
Gauge,Int32,No,system,%flow-15peak-curdynamic%
Gauge,Int32,No,system,%sess-15min-usageactive%
Gauge,Int32,No,system,%sess-15min-usageall%
Gauge,Int32,No,system,%pdp-ctx-15peak-active%
Gauge,Int32,No,system,%pdp-ctx-5peak-active%
Gauge,Int64,No,system,%cc-cursess%
Counter,Int64,No,system,%cc-ttlecsadd%
Counter,Int64,No,system,%cc-ttlstart%
Counter,Int64,No,system,%cc-ttlsessupd%
Counter,Int64,No,system,%cc-ttlterm%
Counter,Int64,No,system,%cc-sessfailover%
Counter,Int64,No,system,%cc-event-sessionchange%
Counter,Int64,No,system,%cc-event-sessionaborted%
Counter,Int64,No,system,%cc-event-sessionlocationchange%
Counter,Int64,No,system,%cc-event-sessiontimezonechange%
Counter,Int64,No,system,%cc-event-sessionmccchange%
Counter,Int64,No,system,%cc-event-sessionmncchange%
Counter,Int64,No,system,%cc-msg-recv%
Counter,Int64,No,system,%cc-msg-sent%
Counter,Int64,No,system,%cc-msg-request%
Counter,Int64,No,system,%cc-msg-answer%
Counter,Int64,No,system,%cc-msg-ccrinit%
Counter,Int64,No,system,%cc-msg-ccainit%
Counter,Int64,No,system,%cc-msg-ccainitaccept%
Counter,Int64,No,system,%cc-msg-ccainitreject%
Counter,Int64,No,system,%cc-msg-ccainittimeout%
Counter,Int64,No,system,%cc-msg-ccrupdate%
Counter,Int64,No,system,%cc-msg-ccaupdate%
Counter,Int64,No,system,%cc-msg-ccaupdatetimeout%
Counter,Int64,No,system,%cc-msg-ccrfinal%
Counter,Int64,No,system,%cc-msg-ccafinal%
Counter,Int64,No,system,%cc-msg-ccafinaltimeout%
Counter,Int64,No,system,%cc-msg-ccrevent%
Counter,Int64,No,system,%cc-msg-ccrevent-backpressure%
Counter,Int64,No,system,%cc-msg-ccrevent-endpointerror%
Counter,Int64,No,system,%cc-msg-ccrevent-error%
Counter,Int64,No,system,%cc-msg-ccaevent%
Counter,Int64,No,system,%cc-msg-ccaeventtimeout%
Counter,Int64,No,system,%cc-msg-asr%
Counter,Int64,No,system,%cc-msg-asa%
Counter,Int64,No,system,%cc-msg-rar%
