additive_terms,additive_terms_lower,additive_terms_upper,anomalies_type,daily,daily_lower,daily_upper,is_anomaly,is_outlier,is_predicted_anomaly,is_predicted_outlier,lowerBound,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,predicted,predicted_anomalies_type,trend,trend_lower,trend_upper,upperBound,weekly,weekly_lower,weekly_upper,accuracy,anomalies_count,anomalies_percent,timestamp,seasonality,overall_trend,_RDA_Id,job_name,status,reason,count_,anomalies,anomalies_severity,anomaly_score,cluster,all-baseline,value,baseline,__uuid
-301675.36481108784,-301675.36481108784,-301675.36481108784,0,-296692.92650443426,-296692.92650443426,-296692.92650443426,No,No,No,No,15876826.250836885,0.0,0.0,0.0,17200903.14,0,17502578.50623872,17502578.50623872,17502578.50623872,18400393.63683437,-4982.438306653488,-4982.438306653488,-4982.438306653488,67.98,56,15.51,2022-03-08T00:00:00,"Daily, Weekly",Decreasing,174158378235500304b24ce450,default,Success,,1,,,,,16255479.0,16255479.0,16255479.0,dfa6dcbd-f177-47d3-b713-a28b5ee5e85f
48390.30981253117,48390.30981253117,48390.30981253117,0,150498.70585690188,150498.70585690188,150498.70585690188,No,No,No,No,16290322.46226991,0.0,0.0,0.0,17552452.1,0,17504061.794082772,17504061.794082772,17504061.794082772,18751316.221282028,-102108.39604437076,-102108.39604437076,-102108.39604437076,67.98,56,15.51,2022-03-07T20:00:00,"Daily, Weekly",Decreasing,174158378235500305b24ce450,default,Success,,1,,,,,16465358.5,16465358.5,16465358.5,65bba034-ff7e-4829-bc7f-bb9482aa19d6
-105074.79179135784,-105074.79179135784,-105074.79179135784,0,75488.11151715701,75488.11151715701,75488.11151715701,No,No,No,No,16288520.31866441,0.0,0.0,0.0,17400470.29,0,17505545.081926823,17505545.081926823,17505545.081926823,18721546.58351729,-180562.90330851483,-180562.90330851483,-180562.90330851483,67.98,56,15.51,2022-03-07T16:00:00,"Daily, Weekly",Decreasing,174158378235500306b24ce450,default,Success,,1,,,,,16514042.0,16514042.0,16514042.0,657ff10c-1d3a-4f21-9ef0-b6ae7a8b23f4
-215109.24232663444,-215109.24232663444,-215109.24232663444,1,16602.192495141942,16602.192495141942,16602.192495141942,Yes,No,No,No,16075712.562493466,0.0,0.0,0.0,17291919.13,0,17507028.369770873,17507028.369770873,17507028.369770873,18512597.077562787,-231711.43482177643,-231711.43482177643,-231711.43482177643,67.98,56,15.51,2022-03-07T12:00:00,"Daily, Weekly",Decreasing,174158378235500307b24ce450,default,Success,,1,18687077.0,Medium,2611364.44,2.0,18687077.0,18687077.0,,70ec7038-fb27-4603-99ec-5f68d4bf32fd
-92913.73763929193,-92913.73763929193,-92913.73763929193,0,159272.9507170417,159272.9507170417,159272.9507170417,No,No,No,No,16242906.932443038,0.0,0.0,0.0,17415597.92,0,17508511.657614924,17508511.657614924,17508511.657614924,18658356.60476518,-252186.68835633367,-252186.68835633367,-252186.68835633367,67.98,56,15.51,2022-03-07T08:00:00,"Daily, Weekly",Decreasing,174158378235500308b24ce450,default,Success,,1,,,,,16404774.5,16404774.5,16404774.5,1bde236a-8b9c-4889-9623-9fd644c4fbd3
-349155.6251262638,-349155.6251262638,-349155.6251262638,1,-105169.03408628868,-105169.03408628868,-105169.03408628868,Yes,No,No,No,15809597.184556058,0.0,0.0,0.0,17160839.32,0,17509994.945458975,17509994.945458975,17509994.945458975,18358513.0733494,-243986.5910399752,-243986.5910399752,-243986.5910399752,67.98,56,15.51,2022-03-07T04:00:00,"Daily, Weekly",Decreasing,174158378235500309b24ce450,default,Success,,1,18629591.5,Medium,2819994.32,2.0,18629591.5,18629591.5,,34a8f217-ba10-4916-833e-31c849404e2e
-510251.3187558432,-510251.3187558432,-510251.3187558432,0,-296692.9265046422,-296692.9265046422,-296692.9265046422,No,No,No,No,15855069.079119224,0.0,0.0,0.0,17001226.91,0,17511478.233303025,17511478.233303025,17511478.233303025,18256498.58580531,-213558.392251201,-213558.392251201,-213558.392251201,67.98,56,15.51,2022-03-07T00:00:00,"Daily, Weekly",Decreasing,174158378235500310b24ce450,default,Success,,1,,,,,18216141.0,18216141.0,18216141.0,c5d2da4f-94d6-4686-ae01-b15aad54ba43
-19597.37065336728,-19597.37065336728,-19597.37065336728,0,150498.7058572041,150498.7058572041,150498.7058572041,No,No,No,No,16178558.360562583,0.0,0.0,0.0,17493364.15,0,17512961.521147076,17512961.521147076,17512961.521147076,18809869.99659562,-170096.0765105714,-170096.0765105714,-170096.0765105714,67.98,56,15.51,2022-03-06T20:00:00,"Daily, Weekly",Decreasing,174158378235500311b24ce450,default,Success,,1,,,,,17828426.0,17828426.0,17828426.0,f0f561dd-9bd6-44c7-b8c0-771e33731d49
-47937.95685336203,-47937.95685336203,-47937.95685336203,1,75488.11151445776,75488.11151445776,75488.11151445776,Yes,No,No,No,16317092.559559705,0.0,0.0,0.0,17466506.85,0,17514444.808921177,17514444.808921177,17514444.808921177,18788457.34468936,-123426.0683678198,-123426.0683678198,-123426.0683678198,67.98,56,15.51,2022-03-06T16:00:00,"Daily, Weekly",Decreasing,174158378235500312b24ce450,default,Success,,1,19884641.0,High,3567548.44,0.0,19884641.0,19884641.0,,e2471047-9b9b-4af3-bfac-3c0ff6add880
-65324.12659759075,-65324.12659759075,-65324.12659759075,0,16602.192496655447,16602.192496655447,16602.192496655447,No,No,No,No,16214337.200552316,0.0,0.0,0.0,17450603.97,0,17515928.096695278,17515928.096695278,17515928.096695278,18667944.273839355,-81926.3190942462,-81926.3190942462,-81926.3190942462,67.98,56,15.51,2022-03-06T12:00:00,"Daily, Weekly",Decreasing,174158378235500313b24ce450,default,Success,,1,,,,,16401738.0,16401738.0,16401738.0,0296967b-43b0-481e-9a28-5593b9678ac9
108369.46881848936,108369.46881848936,108369.46881848936,0,159272.95071924498,159272.95071924498,159272.95071924498,No,No,No,No,16379248.704615418,0.0,0.0,0.0,17625780.85,0,17517411.38446938,17517411.38446938,17517411.38446938,18867929.394711506,-50903.48190075564,-50903.48190075564,-50903.48190075564,67.98,56,15.51,2022-03-06T08:00:00,"Daily, Weekly",Decreasing,174158378235500314b24ce450,default,Success,,1,,,,,16542386.5,16542386.5,16542386.5,b28bb540-ee6f-44f5-8b4a-81c9396c9c82
-136916.28624965958,-136916.28624965958,-136916.28624965958,0,-105169.0340859564,-105169.0340859564,-105169.0340859564,No,No,No,No,16144065.712437753,0.0,0.0,0.0,17381978.39,0,17518894.672243483,17518894.672243483,17518894.672243483,18620372.04533536,-31747.25216370317,-31747.25216370317,-31747.25216370317,67.98,56,15.51,2022-03-06T04:00:00,"Daily, Weekly",Decreasing,174158378235500315b24ce450,default,Success,,1,,,,,18195401.0,18195401.0,18195401.0,dc2f8324-a369-4f2d-b779-525b7e509572
-318705.2364556362,-318705.2364556362,-318705.2364556362,0,-296692.9265048502,-296692.9265048502,-296692.9265048502,No,No,No,No,15949454.86770488,0.0,0.0,0.0,17201672.72,0,17520377.960017584,17520377.960017584,17520377.960017584,18420093.33476124,-22012.30995078605,-22012.30995078605,-22012.30995078605,67.98,56,15.51,2022-03-06T00:00:00,"Daily, Weekly",Decreasing,174158378235500316b24ce450,default,Success,,1,,,,,16274232.5,16274232.5,16274232.5,998536b0-5b43-4713-95ff-da0b46f0cd44
134117.34997731584,134117.34997731584,134117.34997731584,0,150498.70585750634,150498.70585750634,150498.70585750634,No,No,No,No,16460114.48379853,0.0,0.0,0.0,17655978.6,0,17521861.24779169,17521861.24779169,17521861.24779169,18991995.69555516,-16381.355880190496,-16381.355880190496,-16381.355880190496,67.98,56,15.51,2022-03-05T20:00:00,"Daily, Weekly",Decreasing,174158378235500317b24ce450,default,Success,,1,,,,,18445562.5,18445562.5,18445562.5,2ff1c348-1092-4492-9981-3b1bb1fb1091
67210.45697119359,67210.45697119359,67210.45697119359,0,75488.11151558938,75488.11151558938,75488.11151558938,No,No,No,No,16343476.68804526,0.0,0.0,0.0,17590554.99,0,17523344.53556579,17523344.53556579,17523344.53556579,18831931.93374994,-8277.654544395775,-8277.654544395775,-8277.654544395775,67.98,56,15.51,2022-03-05T16:00:00,"Daily, Weekly",Decreasing,174158378235500318b24ce450,default,Success,,1,,,,,16467581.5,16467581.5,16467581.5,8010e3e2-380f-44fe-b85c-eb95a3d07ff6
24842.30959472736,24842.30959472736,24842.30959472736,0,16602.192496020944,16602.192496020944,16602.192496020944,No,No,No,No,16228910.663064046,0.0,0.0,0.0,17549670.13,0,17524827.82333989,17524827.82333989,17524827.82333989,18773714.1822058,8240.1170987064,8240.1170987064,8240.1170987064,67.98,56,15.51,2022-03-05T12:00:00,"Daily, Weekly",Decreasing,174158378235500319b24ce450,default,Success,,1,,,,,18366980.5,18366980.5,18366980.5,c62a6271-4044-452c-a821-81bff43d27e5
195999.55085495868,195999.55085495868,195999.55085495868,1,159272.9507183213,159272.9507183213,159272.9507183213,Yes,No,No,No,16375554.01560382,0.0,0.0,0.0,17722310.66,0,17526311.11111399,17526311.11111399,17526311.11111399,18990100.75441144,36726.60013663734,36726.60013663734,36726.60013663734,67.98,56,15.51,2022-03-05T08:00:00,"Daily, Weekly",Decreasing,174158378235500320b24ce450,default,Success,,1,19968504.0,High,3592949.98,0.0,19968504.0,19968504.0,,e4222cce-641b-41a0-ab6b-5bf4224a3991
-28031.20701662404,-28031.20701662404,-28031.20701662404,0,-105169.03408674902,-105169.03408674902,-105169.03408674902,No,No,No,No,16297748.552130084,0.0,0.0,0.0,17499763.19,0,17527794.398888092,17527794.398888092,17527794.398888092,18729841.58827923,77137.82707012497,77137.82707012497,77137.82707012497,67.98,56,15.51,2022-03-05T04:00:00,"Daily, Weekly",Decreasing,174158378235500321b24ce450,default,Success,,1,,,,,17971758.5,17971758.5,17971758.5,0b7ce3cc-52fc-4646-be4a-1fb835238c40
-171251.32719337815,-171251.32719337815,-171251.32719337815,0,-296692.9265043542,-296692.9265043542,-296692.9265043542,No,No,No,No,16099738.944402374,0.0,0.0,0.0,17358026.36,0,17529277.686662197,17529277.686662197,17529277.686662197,18678470.972775567,125441.59931097605,125441.59931097605,125441.59931097605,67.98,56,15.51,2022-03-05T00:00:00,"Daily, Weekly",Decreasing,174158378235500322b24ce450,default,Success,,1,,,,,16329921.0,16329921.0,16329921.0,dd8bacdc-1d4c-40d7-bc0b-65c0e33f0087
324659.2241549371,324659.2241549371,324659.2241549371,0,150498.70585678547,150498.70585678547,150498.70585678547,No,No,No,No,16607296.318903305,0.0,0.0,0.0,17855420.2,0,17530760.974436298,17530760.974436298,17530760.974436298,19113878.016565472,174160.5182981516,174160.5182981516,174160.5182981516,67.98,56,15.51,2022-03-04T20:00:00,"Daily, Weekly",Decreasing,174158378235500323b24ce450,default,Success,,1,,,,,18038179.5,18038179.5,18038179.5,2bf975b6-2bce-4c70-9274-f58417a7e147
289248.7647846974,289248.7647846974,289248.7647846974,0,75488.11151672098,75488.11151672098,75488.11151672098,No,No,No,No,16731675.68594774,0.0,0.0,0.0,17821493.03,0,17532244.262309313,17532244.262309313,17532244.262309313,19087257.57420657,213760.6532679764,213760.6532679764,213760.6532679764,67.98,56,15.51,2022-03-04T16:00:00,"Daily, Weekly",Decreasing,174158378235500324b24ce450,default,Success,,1,,,,,18504209.0,18504209.0,18504209.0,6f533718-2d43-4482-a595-ca5ec0c51a97
251219.113220696,251219.113220696,251219.113220696,0,16602.192495386458,16602.192495386458,16602.192495386458,No,No,No,No,16417669.397554863,0.0,0.0,0.0,17784946.66,0,17533727.550182324,17533727.550182324,17533727.550182324,19033881.17524548,234616.92072530955,234616.92072530955,234616.92072530955,67.98,56,15.51,2022-03-04T12:00:00,"Daily, Weekly",Decreasing,174158378235500325b24ce450,default,Success,,1,,,,,18386256.5,18386256.5,18386256.5,98b61140-c22e-47ee-8265-ae47b0ecd2df
388430.0603229933,388430.0603229933,388430.0603229933,1,159272.95071739765,159272.95071739765,159272.95071739765,Yes,No,No,No,16672046.03821807,0.0,0.0,0.0,17923640.9,0,17535210.838055335,17535210.838055335,17535210.838055335,19102829.21590661,229157.1096055956,229157.1096055956,229157.1096055956,67.98,56,15.51,2022-03-04T08:00:00,"Daily, Weekly",Decreasing,174158378235500326b24ce450,default,Success,,1,20493561.0,High,3821514.96,0.0,20493561.0,20493561.0,,14fead5f-fd2b-42c5-9af9-32961a1a7688
88567.97818579931,88567.97818579931,88567.97818579931,0,-105169.0340864167,-105169.0340864167,-105169.0340864167,No,No,No,No,16468723.752221104,0.0,0.0,0.0,17625262.1,0,17536694.12592835,17536694.12592835,17536694.12592835,18921777.61146213,193737.012272216,193737.012272216,193737.012272216,67.98,56,15.51,2022-03-04T04:00:00,"Daily, Weekly",Decreasing,174158378235500327b24ce450,default,Success,,1,,,,,16836409.5,16836409.5,16836409.5,52f92692-e035-4e44-8343-1a1a763556e0
-166852.5647155841,-166852.5647155841,-166852.5647155841,0,-296692.92650456214,-296692.92650456214,-296692.92650456214,No,No,No,No,15988054.60232548,0.0,0.0,0.0,17371324.85,0,17538177.413801365,17538177.413801365,17538177.413801365,18646352.23250374,129840.361788978,129840.361788978,129840.361788978,67.98,56,15.51,2022-03-04T00:00:00,"Daily, Weekly",Decreasing,174158378235500328b24ce450,default,Success,,1,,,,,16169234.5,16169234.5,16169234.5,c3854e65-2638-4fd5-a785-bc2adad348f8
194820.8310771217,194820.8310771217,194820.8310771217,0,150498.70585708765,150498.70585708765,150498.70585708765,No,No,No,No,16383937.620435264,0.0,0.0,0.0,17734481.53,0,17539660.701674376,17539660.701674376,17539660.701674376,19034368.40559316,44322.12522003405,44322.12522003405,44322.12522003405,67.98,56,15.51,2022-03-03T20:00:00,"Daily, Weekly",Decreasing,174158378235500329b24ce450,default,Success,,1,,,,,17114654.0,17114654.0,17114654.0,5af51342-214f-4c12-9bc6-637228853357
24086.32794875982,24086.32794875982,24086.32794875982,0,75488.11151402174,75488.11151402174,75488.11151402174,No,No,No,No,16300714.159623977,0.0,0.0,0.0,17565230.32,0,17541143.98954739,17541143.98954739,17541143.98954739,18854296.99835737,-51401.78356526194,-51401.78356526194,-51401.78356526194,67.98,56,15.51,2022-03-03T16:00:00,"Daily, Weekly",Decreasing,174158378235500330b24ce450,default,Success,,1,,,,,16509334.5,16509334.5,16509334.5,2c4ddd4d-222e-48c0-a861-5ad9f6dbfcc3
-126505.04795136915,-126505.04795136915,-126505.04795136915,0,16602.192496899963,16602.192496899963,16602.192496899963,No,No,No,No,16120749.635052765,0.0,0.0,0.0,17416122.23,0,17542627.2774204,17542627.2774204,17542627.2774204,18672057.795693945,-143107.2404482691,-143107.2404482691,-143107.2404482691,67.98,56,15.51,2022-03-03T12:00:00,"Daily, Weekly",Decreasing,174158378235500331b24ce450,default,Success,,1,,,,,18390781.5,18390781.5,18390781.5,9925cb1c-6674-442e-b352-2f7dc1da91e4
-56882.556897776085,-56882.556897776085,-56882.556897776085,0,159272.95071960086,159272.95071960086,159272.95071960086,No,No,No,No,16347882.339715404,0.0,0.0,0.0,17487228.01,0,17544110.565293416,17544110.565293416,17544110.565293416,18860054.15246171,-216155.50761737692,-216155.50761737692,-216155.50761737692,67.98,56,15.51,2022-03-03T08:00:00,"Daily, Weekly",Decreasing,174158378235500332b24ce450,default,Success,,1,,,,,16803657.5,16803657.5,16803657.5,18ada0fe-d162-484d-8ed9-eb3870fe1019
-363260.35298798303,-363260.35298798303,-363260.35298798303,0,-105169.03408608444,-105169.03408608444,-105169.03408608444,No,No,No,No,15957926.006000534,0.0,0.0,0.0,17182333.5,0,17545593.85316643,17545593.85316643,17545593.85316643,18424566.210206702,-258091.31890189848,-258091.31890189848,-258091.31890189848,67.98,56,15.51,2022-03-03T04:00:00,"Daily, Weekly",Decreasing,174158378235500333b24ce450,default,Success,,1,,,,,16806904.0,16806904.0,16806904.0,63cb75a4-dc63-4223-b450-804ab56b3799
-557650.3037010375,-557650.3037010375,-557650.3037010375,0,-296692.92650477006,-296692.92650477006,-296692.92650477006,No,No,No,No,15745369.54598351,0.0,0.0,0.0,16989426.84,0,17547077.141039442,17547077.141039442,17547077.141039442,18170340.177720454,-260957.3771962676,-260957.3771962676,-260957.3771962676,67.98,56,15.51,2022-03-03T00:00:00,"Daily, Weekly",Decreasing,174158378235500334b24ce450,default,Success,,1,,,,,16395052.5,16395052.5,16395052.5,c9699edb-efef-4d54-a23c-4948b52e2d41
-72381.09641748814,-72381.09641748814,-72381.09641748814,1,150498.7058573899,150498.7058573899,150498.7058573899,Yes,No,No,No,16174846.621467194,0.0,0.0,0.0,17476179.33,0,17548560.428941566,17548560.428941566,17548560.428941566,18703825.458120044,-222879.802274878,-222879.802274878,-222879.802274878,67.98,56,15.51,2022-03-02T20:00:00,"Daily, Weekly",Decreasing,174158378235500335b24ce450,default,Success,,1,20755640.0,High,4580793.38,0.0,20755640.0,20755640.0,,96bde297-9b68-47b3-9e58-cf78e5bfdda3
-73120.66210622847,-73120.66210622847,-73120.66210622847,0,75488.11151515334,75488.11151515334,75488.11151515334,No,No,No,No,16193602.186575288,0.0,0.0,0.0,17476923.05,0,17550043.71684369,17550043.71684369,17550043.71684369,18708418.17722215,-148608.7736213818,-148608.7736213818,-148608.7736213818,67.98,56,15.51,2022-03-02T16:00:00,"Daily, Weekly",Decreasing,174158378235500336b24ce450,default,Success,,1,,,,,16419042.0,16419042.0,16419042.0,a1309331-62c4-426a-90ac-27dcbe70cf4c
-32288.840573783167,-32288.840573783167,-32288.840573783167,0,16602.192496265434,16602.192496265434,16602.192496265434,No,No,No,No,16154231.5076877,0.0,0.0,0.0,17519238.16,0,17551527.004745815,17551527.004745815,17551527.004745815,18668543.298170928,-48891.03307004861,-48891.03307004861,-48891.03307004861,67.98,56,15.51,2022-03-02T12:00:00,"Daily, Weekly",Decreasing,174158378235500337b24ce450,default,Success,,1,,,,,16584165.5,16584165.5,16584165.5,98276cbf-1552-4043-aac2-3edf244c4194
220503.71952321005,220503.71952321005,220503.71952321005,0,159272.95071867722,159272.95071867722,159272.95071867722,No,No,No,No,16536981.928919122,0.0,0.0,0.0,17773514.01,0,17553010.29264794,17553010.29264794,17553010.29264794,19011291.54219609,61230.76880453284,61230.76880453284,61230.76880453284,67.98,56,15.51,2022-03-02T08:00:00,"Daily, Weekly",Decreasing,174158378235500338b24ce450,default,Success,,1,,,,,18499947.5,18499947.5,18499947.5,63b81e40-1a22-4fcf-a2b4-d7ad0622bea1
59725.72216523066,59725.72216523066,59725.72216523066,0,-105169.03408687709,-105169.03408687709,-105169.03408687709,No,No,No,No,16413213.542918772,0.0,0.0,0.0,17614219.3,0,17554493.58055006,17554493.58055006,17554493.58055006,18880323.206592534,164894.7562521077,164894.7562521077,164894.7562521077,67.98,56,15.51,2022-03-02T04:00:00,"Daily, Weekly",Decreasing,174158378235500339b24ce450,default,Success,,1,,,,,18439940.0,18439940.0,18439940.0,9683a24b-d4a4-4051-8899-0743956b74d9
-50464.36989724518,-50464.36989724518,-50464.36989724518,-1,-296692.9265042741,-296692.9265042741,-296692.9265042741,Yes,No,No,No,16167353.66865166,0.0,0.0,0.0,17505512.5,0,17555976.868452188,17555976.868452188,17555976.868452188,18813364.80819024,246228.5566070289,246228.5566070289,246228.5566070289,67.98,56,15.51,2022-03-02T00:00:00,"Daily, Weekly",Decreasing,174158378235500340b24ce450,default,Success,,1,16158693.0,Low,2654671.81,1.0,16158693.0,16158693.0,,a4f000b6-790c-4b77-a9ee-01c0ef40ed62
443481.6930483293,443481.6930483293,443481.6930483293,1,150498.705856669,150498.705856669,150498.705856669,Yes,No,No,No,16756495.164858336,0.0,0.0,0.0,18000941.85,0,17557460.156354308,17557460.156354308,17557460.156354308,19304625.86502049,292982.9871916604,292982.9871916604,292982.9871916604,67.98,56,15.51,2022-03-01T20:00:00,"Daily, Weekly",Decreasing,174158378235500341b24ce450,default,Success,,1,19452519.5,Medium,2696024.34,2.0,19452519.5,19452519.5,,ce0787d3-b68e-493e-8a25-794129a633ff
374004.64165523474,374004.64165523474,374004.64165523474,-1,75488.11151628497,75488.11151628497,75488.11151628497,Yes,No,No,No,16704834.048237905,0.0,0.0,0.0,17932948.09,0,17558943.444256432,17558943.444256432,17558943.444256432,19272366.130188487,298516.5301389498,298516.5301389498,298516.5301389498,67.98,56,15.51,2022-03-01T16:00:00,"Daily, Weekly",Decreasing,174158378235500342b24ce450,default,Success,,1,16689403.0,Low,2582963.13,1.0,16689403.0,16689403.0,,379f902d-d11c-4eac-add1-7da3fa9dbf75
279381.18210431776,279381.18210431776,279381.18210431776,0,16602.19249563095,16602.19249563095,16602.19249563095,No,No,No,No,16564718.027405594,0.0,0.0,0.0,17839807.91,0,17560426.732158557,17560426.732158557,17560426.732158557,19137387.01560101,262778.9896086868,262778.9896086868,262778.9896086868,67.98,56,15.51,2022-03-01T12:00:00,"Daily, Weekly",Decreasing,174158378235500343b24ce450,default,Success,,1,,,,,18981154.5,18981154.5,18981154.5,619f69ad-f05f-4487-825d-8c096261cd5e
351404.1500461069,351404.1500461069,351404.1500461069,1,159272.95071775353,159272.95071775353,159272.95071775353,Yes,No,No,No,16615356.058035808,0.0,0.0,0.0,17913314.17,0,17561910.02006068,17561910.02006068,17561910.02006068,19205191.24796636,192131.19932835337,192131.19932835337,192131.19932835337,67.98,56,15.51,2022-03-01T08:00:00,"Daily, Weekly",Decreasing,174158378235500344b24ce450,default,Success,,1,20672222.5,High,4056866.44,0.0,20672222.5,20672222.5,,db3f7ccc-7e59-4877-9fce-fe8d70a835aa
-7113.467577026526,-7113.467577026526,-7113.467577026526,0,-105169.03408654477,-105169.03408654477,-105169.03408654477,No,No,No,No,16272380.739502544,0.0,0.0,0.0,17556279.84,0,17563393.3079628,17563393.3079628,17563393.3079628,18818557.729877625,98055.56650951822,98055.56650951822,98055.56650951822,67.98,56,15.51,2022-03-01T04:00:00,"Daily, Weekly",Decreasing,174158378235500345b24ce450,default,Success,,1,,,,,18454086.0,18454086.0,18454086.0,809027ed-e862-4e23-b789-1044cb25f868
-301675.3648111819,-301675.3648111819,-301675.3648111819,1,-296692.926504482,-296692.926504482,-296692.926504482,Yes,No,No,No,15998687.885085538,0.0,0.0,0.0,17263201.23,0,17564876.59586493,17564876.59586493,17564876.59586493,18539162.526978955,-4982.438306699916,-4982.438306699916,-4982.438306699916,67.98,56,15.51,2022-03-01T00:00:00,"Daily, Weekly",Decreasing,174158378235500346b24ce450,default,Success,,1,19242603.0,Medium,3243915.11,2.0,19242603.0,19242603.0,,f81a7c63-acfa-4b13-a817-a006ae45ecee
48390.30981244983,48390.30981244983,48390.30981244983,0,150498.7058569712,150498.7058569712,150498.7058569712,No,No,No,No,16349037.840176713,0.0,0.0,0.0,17614750.19,0,17566359.884119865,17566359.884119865,17566359.884119865,18942373.70680767,-102108.3960445214,-102108.3960445214,-102108.3960445214,67.98,56,15.51,2022-02-28T20:00:00,"Daily, Weekly",Decreasing,174158378235500347b24ce450,default,Success,,1,,,,,18619011.0,18619011.0,18619011.0,2443758d-1168-4aab-bc73-eb044e529934
-105074.7917914246,-105074.7917914246,-105074.7917914246,0,75488.11151741655,75488.11151741655,75488.11151741655,No,No,No,No,16264153.357051726,0.0,0.0,0.0,17462768.38,0,17567843.172374804,17567843.172374804,17567843.172374804,18605752.26434651,-180562.9033088412,-180562.9033088412,-180562.9033088412,67.98,56,15.51,2022-02-28T16:00:00,"Daily, Weekly",Decreasing,174158378235500348b24ce450,default,Success,,1,,,,,16901197.0,16901197.0,16901197.0,cc356535-ffe7-4e5d-af08-beb9edfd83d1
-215109.2423274812,-215109.2423274812,-215109.2423274812,0,16602.19249499642,16602.19249499642,16602.19249499642,No,No,No,No,16106615.075212052,0.0,0.0,0.0,17354217.22,0,17569326.46062974,17569326.46062974,17569326.46062974,18662692.274068814,-231711.43482247763,-231711.43482247763,-231711.43482247763,67.98,56,15.51,2022-02-28T12:00:00,"Daily, Weekly",Decreasing,174158378235500349b24ce450,default,Success,,1,,,,,17138325.0,17138325.0,17138325.0,5253ed46-2664-4801-87d7-111e709d22cd
-92913.73763554652,-92913.73763554652,-92913.73763554652,0,159272.95071995677,159272.95071995677,159272.95071995677,No,No,No,No,16141651.280659694,0.0,0.0,0.0,17477896.01,0,17570809.748884678,17570809.748884678,17570809.748884678,18732759.957090262,-252186.68835550328,-252186.68835550328,-252186.68835550328,67.98,56,15.51,2022-02-28T08:00:00,"Daily, Weekly",Decreasing,174158378235500350b24ce450,default,Success,,1,,,,,17334760.0,17334760.0,17334760.0,34d149d0-7363-4e5e-9697-7197e16e4e66
-349155.6251247167,-349155.6251247167,-349155.6251247167,0,-105169.03408621246,-105169.03408621246,-105169.03408621246,No,No,No,No,15964676.572285444,0.0,0.0,0.0,17223137.41,0,17572293.037139617,17572293.037139617,17572293.037139617,18535272.74412338,-243986.5910385043,-243986.5910385043,-243986.5910385043,67.98,56,15.51,2022-02-28T04:00:00,"Daily, Weekly",Decreasing,174158378235500351b24ce450,default,Success,,1,,,,,16520158.0,16520158.0,16520158.0,74c7e18d-327a-46ba-9906-18a09d639d68
-510251.3187552339,-510251.3187552339,-510251.3187552339,0,-296692.9265046899,-296692.9265046899,-296692.9265046899,No,No,No,No,15730576.038635446,0.0,0.0,0.0,17063525.01,0,17573776.325394552,17573776.325394552,17573776.325394552,18400521.92646036,-213558.392250544,-213558.392250544,-213558.392250544,67.98,56,15.51,2022-02-28T00:00:00,"Daily, Weekly",Decreasing,174158378235500352b24ce450,default,Success,,1,,,,,17823567.5,17823567.5,17823567.5,cb915396-a77c-4c2a-8acb-35529fd832d0
-19597.370653498027,-19597.370653498027,-19597.370653498027,0,150498.70585727345,150498.70585727345,150498.70585727345,No,No,No,No,16297770.091419607,0.0,0.0,0.0,17555662.24,0,17575259.613649487,17575259.613649487,17575259.613649487,18779627.697403524,-170096.07651077147,-170096.07651077147,-170096.07651077147,67.98,56,15.51,2022-02-27T20:00:00,"Daily, Weekly",Decreasing,174158378235500353b24ce450,default,Success,,1,,,,,16725546.5,16725546.5,16725546.5,a9ab67e0-d11e-443d-8346-1827147e7dde
-47937.95685363784,-47937.95685363784,-47937.95685363784,0,75488.11151471733,75488.11151471733,75488.11151471733,No,No,No,No,16264455.567795394,0.0,0.0,0.0,17528804.95,0,17576742.901904427,17576742.901904427,17576742.901904427,18705838.04775273,-123426.06836835516,-123426.06836835516,-123426.06836835516,67.98,56,15.51,2022-02-27T16:00:00,"Daily, Weekly",Decreasing,174158378235500354b24ce450,default,Success,,1,,,,,17499552.0,17499552.0,17499552.0,6815867f-3373-48e8-8c8c-fc1288bc1192
-65324.12659753801,-65324.12659753801,-65324.12659753801,0,16602.19249650993,16602.19249650993,16602.19249650993,No,No,No,No,16287002.89419495,0.0,0.0,0.0,17512902.06,0,17578226.190159366,17578226.190159366,17578226.190159366,18929992.775313832,-81926.31909404793,-81926.31909404793,-81926.31909404793,67.98,56,15.51,2022-02-27T12:00:00,"Daily, Weekly",Decreasing,174158378235500355b24ce450,default,Success,,1,,,,,16538306.5,16538306.5,16538306.5,7079acc2-f068-40a6-91e8-b4d293b3de83
108369.46881856864,108369.46881856864,108369.46881856864,0,159272.9507190331,159272.9507190331,159272.9507190331,No,No,No,No,16440000.06385397,0.0,0.0,0.0,17688078.95,0,17579709.478414305,17579709.478414305,17579709.478414305,18898162.82711498,-50903.48190046443,-50903.48190046443,-50903.48190046443,67.98,56,15.51,2022-02-27T08:00:00,"Daily, Weekly",Decreasing,174158378235500356b24ce450,default,Success,,1,,,,,17711889.0,17711889.0,17711889.0,d9775fda-09bf-48e1-8b9f-73d1db78166c
